ID,Título,Criado em,Fase,Etiquetas,Tipo de requisição,Solicitante,Veículo,Tipo Veicular,Litros Usados,Veiculos,Hodometro,Autorizado Por,Valor (R$),Nº DA NOTA,FORNECEDOR,VALOR DA NOTA,O que está sendo aguardado ou o que estava ?,Categoria
1282994169,ABASTECIMENTO TKY6E68,16/01/2026,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1282991577,15L PARA TRATOR LOJA,16/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1282955336,ALMOÇO TIO TOKO,16/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1282954185,ALMOÇO TIO TOKO PAULO E NICOLAS,16/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1282947915,BLOCO DE NOTAS,16/01/2026,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1282443262,TROCA PEÇAS GARANTIA,15/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1282423261,TROCA DE PEÇA GARANTIA,15/01/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1282400449,REPARO DE BICICLETA OFICINA,15/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1281957288,TIRAR VAZAMENTO DO COMANDO DO OJA,14/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281954015,ABASTECIMENTO FHY8D25,14/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FHY8D25,162.844,,,,,,,
1281951253,TINTA PRETA PARA RETOCAR TRATOR,14/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1281949581,PORTA ELETRODO,14/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1281948453,ABASTECIMENTO FXM4G90,14/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,247.243,,,,,,,
1281273683,DESMONTAGEM DO PNEU STRONGER HD,13/01/2026,Custo-Cobrado Cliente,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281229956,LAMPADA QUEIMADA,13/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281224276,FAZER ROSCA PARA RECUPERAR PEÇA,13/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1281160372,ABRAÇADEIRA PARA 9500 DO JUCA,13/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1281131592,REMOÇÃO DE 2 TERMINAIS DE DIREÇÃO COM MAÇARICO E INSTALAÇÃO DE TERMINAIS NOVOS,13/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281125444,FABRICAÇÃO DE SUPORTE PARA ENGATE NO HIDRÁULICO (RABICHO PARA EMBARCAÇÃO VENTURA)),13/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281121654,TROCAR BUCHA EIXO ESTRIADO JIVO,13/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1281119489,SOLDA E RETIRADA DE 3 PARAFUSOS DO BLOCO DO MOTOR - PULVERIZADOR KUHN,13/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1281115116,"SERVIÇOS DE ADAPTAÇÃO EM CARRETA DE REBOQUE (SUPORTE DE TOMADA, CALÇO DE FREIO E CORTE DE CHAPA) CARRETA DO FERNANDO DIRETOR",13/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1281111169,SOLDAR 2 SUPORTE ALTERNADOR,13/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1280687988,MUDANÇA DE PESO,12/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1280680603,MARCADOR TRAÇO FORTE PARA DESMONTAR MOTOR QUADRICICLO,12/01/2026,FERRAMENTAS ESTOQUE,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1280559278,PORCA PARLOCK OU TORQUE PARA TRATOR,12/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1280496927,ABASTECIMENTO TKY6E68,12/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,29.990,,,,,,,
1280480870,ABASTECIMENTO EPX5253 JOSÉ ANGELO,12/01/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EPX5253,0,,,,,,,
1279855017,ABASTECIMENTO QUADRICICLO DEMONSTRAÇÃO,10/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1279809510,VULCANIZAÇÃO PNEU VOYAGE,10/01/2026,Veiculos- Add no Rota Exata,Comercial,Veicular,,,Manutenção,,SEC1F03,61.414,,,,,,,
1279535227,ARRUMAR FAROL DA CAMINHONETE,09/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,249878.0,,,,,,,
1279531699,ABASTECIMENTO TKY6E68,09/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,29.614,,,,,,,
1279493113,LUBRIFICANTE SHELL HELIX ,09/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,249678.0,,,,,,,
1279090913,"GASOLINA 10L PARA DEMONSTRAÇÃO  550 PRO MAX,  SUZUKI 420",08/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1279087235,ABASTECIMENTO FXM4G90,08/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,246.951,,,,,,,
1278999175,ALMOÇO TIO TOKO MOTORISTA,08/01/2026,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1278996652,ABASTECIMENTO EVG1E67,08/01/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,243.904,,,,,,,
1278967192,ALMOÇO PARA IR DEMONSTRAÇÃO TRITUCAP,08/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1278912152,ALMOÇO TIO TOKO PAULO,08/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1278908770,ALMOÇO TIO TOKO NICOLAS ,08/01/2026,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1278362979,ABASTECIMENTO TKC5D99,07/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,19.180,,,,,,,
1278360569,PARAFUSO ROÇADEIRA FRUTAP,07/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Peça,,,,,,,,,,,,,
1278354125,ARRUELA PARA EIXO DO SUPORTE FACA,07/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1278352553,LUVA PELICA E OCULOS CAPRI KALIPSO,07/01/2026,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1278350675,VEDAÇÃO,07/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1278341572,ABASTECIMENTO EPX5475,07/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,275.275,,,,,,,
1278300519,MANUTENÇÃO SEB9J47,07/01/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,SEB9I75,100.254,,,,,,,
1278296619,MANUTENÇÃO SEB9I75,07/01/2026,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,SEB9I75,100.253,,,,,,,
1278286138,ABASTECIMENTO TKY6E68,07/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,29.229,,,,,,,
1278279824,ABASTECIMENTO FXM4G90,07/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,246424,,,,,,,
1278267726,SERVIÇO NO TRATOR 6075 FAZENDA SANTA RITA,07/01/2026,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1277685622,VAZAMENTO,06/01/2026,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1277634678,ADAPTAÇÃO DE FILTRO,06/01/2026,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1277622476,10L GASOLINA QUADRI,06/01/2026,Despesa- Concluida,Comercial,Serviço de Terceiro,,,Abastecimento,,,0,,,,,,,
1276210859,Prensar Mangueira para Carlos Fernando Basile,05/01/2026,Aguardando- NF ou Aprovar,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1275805463,ABASTECIMENTO POLO JOSÉ ANGELO,03/01/2026,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1275705411,ABRAÇADEIRA,02/01/2026,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1275640939,ABASTECIMENTO FXM4G90,02/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,245.965,,,,,,,
1275639668,ABASTECIMENTO TKC5D99,02/01/2026,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,18.748,,,,,,,
1275639272,TERMINAL QUEBRADO,02/01/2026,Custo-Cobrado Cliente,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1275190014,ABASTECIMENTO S10 PARA LEVAR QUADRI DO VALDIR MENDES,31/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,GIH0I50,162.893,,,,,,,
1275188243,ABASTECIMENTO ENTREGA TRATOR,31/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1275179647,ABASTECIMENTO PARA ENTREGA,31/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,Abastecimento,,,0,,,,,,,
1275164427,ABASTECIMENTO TKY6E68,31/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,TKY6E68,28.545,,,,,,,
1275016260,SACA POLIA 3 GARRAS,30/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1274955935,ABASTECIMENTO FXM4G90,30/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,245.619,,,,,,,
1274954491,ABASTECIMENTO FXM4G90,30/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,245.054,,,,,,,
1274952427,ABASTECIMENTO TKY6E68,30/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,TKY6E68,27.600,,,,,,,
1274949743,ABASTECIMENTO FXM4G90 ,30/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,244.770,,,,,,,
1274912102,ALIMENTAÇÃO GABRIEL,30/12/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1274458109,FILTRAGEM DO SISTEMA HIDRAULICO TRANSMISSÃO,29/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1274394991,REPARO PNEU CARRETA REBOQUE,29/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,0,,,,,,,
1274392131,VULCANIZAÇÃO DE PNEU S10,29/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,0,,,,,,,
1274385881,SERVIÇO EM PNEU STRADA,29/12/2025,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Manutenção,,,0,,,,,,,
1274377445,COMBUSTIVEL LIMPEZA ,29/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,Abastecimento,,,0,,,,,,,
1273059746,ABASTECIMENTO TKC5D99,26/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,18.430,,,,,,,
1272109973,ABASTECIMENTO PAULO,23/12/2025,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1271450386,ABASTECIMENTO AQJ,22/12/2025,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Abastecimento,,AQJ3H59,428.454,,,,,,,
1270952272,PAR MANOPLA,20/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1270793046,Funilaria Montagem S10 Diretor Fernando,19/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,161.797,,,,,,,
1270770256,ABASTECIMENTO JOSÉ ANGELO,19/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,GDW0J96,0,,,,,,,
1270768545,Jogo de Chaves Allen 30 peças,19/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1270766964,Engate Rapdo para Pistola Pneumatica,19/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1270766135,Disco de corte para o Nicolas,19/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1270765357,Botina,19/12/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1270764727,ABASTECIMENTO TKC5D99,19/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,17.954,,,,,,,
1270763781,"Veda Rosca, Fita Isolante e Terminal para Chicote",19/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1270761688,ABASTECIMENTO FXM4G90,19/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,244.346,,,,,,,
1270761658,MACHO PARA  O PAULO,19/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1270757602,10L PRO TRATOR DA LOJA,19/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1270756139,ABASTECIMENTO TKC5D99,19/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,17.430,,,,,,,
1270653729,ABASTECIMENTO EPX5475,19/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,0,,,,,,,
1270047041,ABASTECIMENTO EVG1E67,18/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,0,,,,,,,
1270043036,ABASTECIMENTO TKY6E68,18/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,27.142,,,,,,,
1269869487,Arrumar Banco da Saveiro do Zeca,18/12/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,0,,,,,,,
1269576077,Abastecimento Zeca para ir na Santa Rita,17/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,256.960,,,,,,,
1269505267,Anel Oring NBR 2223,17/12/2025,Custo-Cobrado Cliente,Comercial,Peça,,,,,,,,,,,,,
1269503243,Anel Oring NBR 70 2203,17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269499168, Anel Oring NB& 70 2157 e Anel Oring NB& 70 2156,17/12/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Peça,,,,,,,,,,,,,
1269441039,Peças para o Reparo do Pistão do Munk,17/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1269438753,Capa 1 Trama 1/2,17/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1269436901,Adaptador 1/2NPT x 22M ,17/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1269433485,Anel Oring 2014 e Anel Oring NBR 70 SHORE 2015,17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269430732,Femea C90 e Capa 2 Tramas 3/8,17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269427596,Anel Oring NBR 70 ,17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269425497,Adaptador 1/2 NPT X 22M,17/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1269420998,"Prensa de Mangueira, Femea, Macho e Adaptador para o Comando do Jivo",17/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1269417862,Femea Reta para o Conjunto Frontal m85 da Loja,17/12/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1269414264,Fazer mangueira Hidraulica do Munk,17/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1269411341,Solda da Peça para a conexão de Retorno,17/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1269407998,Prensa de magueira para o Tl CBA,17/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1269404410,Prensa de Mangueira Para o Comando do Jivo,17/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1269397499,Retorno de Tanque,17/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1269394020,"Mangueira, Abraçadeira e Capa",17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269390998,Mangueira e Abraçadeira ,17/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1269386562,"Gaxeta, Anel Oring e Serviço no Pistao EVG",17/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1269382913,Prensa Mangueira Antigone,17/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1269337251,"Prensa de Mangueira, Femea Reta, Femea c45 ",17/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1269164383,ABASTECIMENTO TKY6E68,16/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,26.596,,,,,,,
1269162881,ALMOÇO TIO TOKO LUIZ FERNANDO,16/12/2025,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1269055817,"FITA DUPLA FACE, ABRAÇADEIRA, ETC",16/12/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1268950842,DESPESAS CARRO ZECA,16/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.276,,,,,,,
1268683538,ABASTECIMENTO FXM4G90,15/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,243.520,,,,,,,
1268681177,ABASTECIMENTO FXM4G90,15/12/2025,Veiculos- Add no Rota Exata,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1268679900,ABASTECIMENTO JOSÉ ANGELO,15/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,FXH1F73,0,,,,,,,
1268678064,FITA CREPE,15/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1268676858,PARAFUSO DO SUPORTE DO MOTOR E PORCAS 8MM PARA DEFLETOR...,15/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1268674006,PARAFUSOS PARA SUPORTE DO TANQUE SW4,15/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1268673186,LIXAS,15/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1268671492,"CAIXA SPRAY PRETO, CAIXA DE TINER",15/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1268660948,ABASTECIMENTO FXM4G90,15/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,243920,,,,,,,
1268349221,"Ar deslgando sozinho, Trator Maria Beatriz Costa Curta",15/12/2025,Aguardando- NF ou Aprovar,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1268331452,Troca do ventilador do condensador para o Fernando Basile,15/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1268315098,"TROCA COMPRESSOR DE AR JEFERSSON, PARA O AIRTON RIBEIRO",15/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1267962563,REPARO PNEU CARRETA REBOQUE,13/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1267951879,COMBUSTIVEL TRATOR APREENDIDO,13/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1267947323,MANUTENÇÃO DLZ1967,13/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,DLZ1967,190.276,,,,,,,
1267673864,TROCA DOS PISTÕES DE AMORTECEDOR DO CAPO,12/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1267671537,TROCA DOS PISTÕES DA TRAVA DO QUADRO,12/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1267657991,CHAVE ALLEN,12/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1267657243,ENGATE RÁPIDO PARA PNEUMATICA,12/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1267654815,PINCEL PARA SERVIÇO DA OFICINA,12/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1267652709,ENGATE RÁPIDO PARA PNEUMATICA,12/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1267601370,LIMPEZA BOMBA ALIMENTADORA ,12/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1267118850,1 APOSTILA E ENCADERNAÇÃO,11/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1266983388,ABASTECIMENTO TKY6E68,11/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,26.273,,,,,,,
1266980833,REPARO PNEU JIVO 2025 ANTIGONE,11/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1266976591,PARAFUSO PARA GRADE BALDAN,11/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1266973737,ABASTECIMENTO AQJ3H59,11/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AQJ3H59,426.913,,,,,,,
1266970592,ABASTECIMENTO TKC5D99,11/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,16.856,,,,,,,
1266967692,TROCAR LAMPADA FAROL CAMINHÃO,11/12/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1266963004,ABASTECIMENTO QUADRICICLO,11/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1266959887,ABASTECIMENTO EVG1E67,11/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,242.701,,,,,,,
1265563778,USINAR VOLANTE DA EMBREAGEM,08/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1265560142,FAZER SISTEMA DE TRAVAMENTO PARA ESTEPE,08/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1265554863,PULVERIZADOR DE OSCAR BERNARDES RECUPERAÇÃO,08/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1265296575,ABASTECIMENTO ZÉ ANGELO ,08/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1265254705,Abastecimento DLZ1967,08/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,DLZ1967,190.090,,,,,,,
1264937474,10 L gasolina para quadri,06/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1264933012,PEÇAS PARA CONSERTAR CADEIRA,06/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1264801246,ALMOÇO TIO  TOKO,05/12/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1264787935,ABASTECIMENTO AQJ3H59,05/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AQJ3H59,425632,,,,,,,
1264722241,MANUTENÇÃO QUADRICICLO M420 DA EMPRESA,05/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1264719554,MANUTENÇÃO ACCURA 1200,05/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264714044,DIMINUIR BARRA DE FIXAÇÃO DO CONJUNTO FRONTAL,05/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264711979,"SUPORTE TANQUE, MUDANÇA DO SUPORTE DA ESCADA, ETC...",05/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264709528,2 SUPORTE PARA CAPOTA JIVO 2025,05/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264318553,S10 FERNANDO INSTALAÇÃO DE VIDRO,04/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,0,,,,,,,
1264259069,BUJÃO DE GÁS MAHINDRA,04/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264254531,PARA-CHOQUE NOVO PARA CAMINHÃO MUNK,04/12/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1264246987,RECUPERAR 4 ROSCAS DA TORRE DO  PROPELIDO KUHN,04/12/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1264231582,ALMOÇO TIO TOKO LUIZ FERNANDO,04/12/2025,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1264230115,ABASTECIMENTO FXM4G90,04/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1264224077,ABASTECIMENTO ATJ6211,04/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,0,,,,,,,
1264221778,ABASTECIMENTO JOSÉ ANGELO,04/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,FXH1F73,0,,,,,,,
1263890636,ABASTECIMENTO DANILO STRADA,04/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,351.752,,,,,,,
1263506878,REVISÃO 250H STRONGER  3200,03/12/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1263463366,PARAFUSOS PRA BOIA DE TANQUE,03/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1263458695,TERMINAL E BOTÃO TICTAC,03/12/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
